code,term
151762002,Referred to rheumatologist
151930007,Rheumatology self-referral
152134001,Private referral to rheumatologist
170271000000102,Referral to rheumatology clinic
174931000000100,Referral to rheumatology clinic
183526002,Referred to rheumatologist
183700005,Rheumatology self-referral
183906007,Private referral to rheumatologist
306127007,Referral to rheumatology service
306290009,Referral to rheumatologist
306334001,Referral to rheumatology nurse specialist
310059000,Rheumatology service
415279002,Referral to rheumatology clinic
839111000000102,Referral to community rheumatology clinic
