code,term
12816911000001100,Methotrexate 25mg/5ml oral solution
12817011000001100,Methotrexate 25mg/5ml oral suspension
12800911000001100,Methotrexate 25mg/5ml oral solution
12800611000001100,Methotrexate 25mg/5ml oral suspension
326874007,Methotrexate 2.5mg tablets
201811000001107,Methotrexate 2.5mg tablets
683611000001105,Methotrexate 2.5mg tablets
706911000001103,Methotrexate 2.5mg tablets
34956611000001100,Methotrexate 2.5mg tablets
24381611000001100,Methotrexate 2.5mg tablets
167911000001107,Methotrexate 2.5mg tablets
37273211000001100,Methotrexate 2.5mg tablets
24136011000001100,Methotrexate 2.5mg tablets
14962511000001100,Methotrexate 2.5mg tablets
383711000001107,Methotrexate 2.5mg tablets
20310611000001100,Methotrexate 2.5mg tablets
29918911000001100,Methotrexate 2.5mg tablets
22222311000001100,Methotrexate 2.5mg tablets
21796211000001100,Methotrexate 2.5mg tablets
11026411000001100,Methotrexate 2.5mg tablets
326875008,Methotrexate 10mg tablets
928011000001103,Methotrexate 10mg tablets
136411000001105,Methotrexate 10mg tablets
24381411000001100,Methotrexate 10mg tablets
24135711000001100,Methotrexate 10mg tablets
14963911000001100,Methotrexate 10mg tablets
191111000001100,Methotrexate 10mg tablets
20310811000001100,Methotrexate 10mg tablets
15109411000001100,Methotrexate 10mg tablets
22222111000001100,Methotrexate 10mg tablets
21796511000001100,Methotrexate 10mg tablets
11026611000001100,Methotrexate 10mg tablets
8665611000001100,Methotrexate 2.5mg/5ml oral solution
8665711000001100,Methotrexate 2.5mg/5ml oral suspension
8622711000001100,Methotrexate 2.5mg/5ml oral solution
8624211000001100,Methotrexate 2.5mg/5ml oral suspension
8665811000001100,Methotrexate 5mg/5ml oral solution
8665911000001100,Methotrexate 5mg/5ml oral suspension
8625911000001100,Methotrexate 5mg/5ml oral solution
8626511000001100,Methotrexate 5mg/5ml oral suspension
8664911000001100,Methotrexate 10mg/5ml oral solution
8665011000001100,Methotrexate 10mg/5ml oral suspension
8618111000001100,Methotrexate 10mg/5ml oral solution
8618811000001100,Methotrexate 10mg/5ml oral suspension
8666011000001100,Methotrexate 7.5mg/5ml oral solution
8666111000001100,Methotrexate 7.5mg/5ml oral suspension
8625811000001100,Methotrexate 7.5mg/5ml oral solution
8626411000001100,Methotrexate 7.5mg/5ml oral suspension
12817111000001100,Methotrexate 3.75mg/5ml oral solution
12817211000001100,Methotrexate 3.75mg/5ml oral suspension
12801511000001100,Methotrexate 3.75mg/5ml oral solution
12801211000001100,Methotrexate 3.75mg/5ml oral suspension
8665111000001100,Methotrexate 12.5mg/5ml oral solution
8665211000001100,Methotrexate 12.5mg/5ml oral suspension
8619311000001100,Methotrexate 12.5mg/5ml oral solution
8619611000001100,Methotrexate 12.5mg/5ml oral suspension
12814511000001100,Methotrexate 1mg/5ml oral solution
12814611000001100,Methotrexate 1mg/5ml oral suspension
12796711000001100,Methotrexate 1mg/5ml oral solution
12796411000001100,Methotrexate 1mg/5ml oral suspension
12815611000001100,Methotrexate 7mg/5ml oral solution
12815711000001100,Methotrexate 7mg/5ml oral suspension
12805711000001100,Methotrexate 7mg/5ml oral solution
12805111000001100,Methotrexate 7mg/5ml oral suspension
12817511000001100,Methotrexate 50mg/5ml oral solution
12815111000001100,Methotrexate 50mg/5ml oral suspension
12803011000001100,Methotrexate 50mg/5ml oral solution
12802611000001100,Methotrexate 50mg/5ml oral suspension
12815811000001100,Methotrexate 8mg/5ml oral solution
12815911000001100,Methotrexate 8mg/5ml oral suspension
12806611000001100,Methotrexate 8mg/5ml oral solution
12806311000001100,Methotrexate 8mg/5ml oral suspension
12815411000001100,Methotrexate 750micrograms/5ml oral solution
12815511000001100,Methotrexate 750micrograms/5ml oral suspension
12804611000001100,Methotrexate 750micrograms/5ml oral solution
12804011000001100,Methotrexate 750micrograms/5ml oral suspension
8665311000001100,Methotrexate 15mg/5ml oral solution
8665411000001100,Methotrexate 15mg/5ml oral suspension
8619911000001100,Methotrexate 15mg/5ml oral solution
8620311000001100,Methotrexate 15mg/5ml oral suspension
12813911000001100,Methotrexate 12mg/5ml oral solution
12814011000001100,Methotrexate 12mg/5ml oral suspension
12794011000001100,Methotrexate 12mg/5ml oral solution
12793711000001100,Methotrexate 12mg/5ml oral suspension
12814111000001100,Methotrexate 17.5mg/5ml oral solution
12814211000001100,Methotrexate 17.5mg/5ml oral suspension
12794611000001100,Methotrexate 17.5mg/5ml oral solution
12794311000001100,Methotrexate 17.5mg/5ml oral suspension
12817311000001100,Methotrexate 4mg/5ml oral solution
12817411000001100,Methotrexate 4mg/5ml oral suspension
12802211000001100,Methotrexate 4mg/5ml oral solution
12801911000001100,Methotrexate 4mg/5ml oral suspension
12814711000001100,Methotrexate 20mg/5ml oral solution
12814811000001100,Methotrexate 20mg/5ml oral suspension
12798611000001100,Methotrexate 20mg/5ml oral solution
12798211000001100,Methotrexate 20mg/5ml oral suspension
12815211000001100,Methotrexate 6mg/5ml oral solution
12815311000001100,Methotrexate 6mg/5ml oral suspension
12803611000001100,Methotrexate 6mg/5ml oral solution
12803311000001100,Methotrexate 6mg/5ml oral suspension
12814311000001100,Methotrexate 18mg/5ml oral solution
12814411000001100,Methotrexate 18mg/5ml oral suspension
12796111000001100,Methotrexate 18mg/5ml oral solution
12795811000001100,Methotrexate 18mg/5ml oral suspension
12814911000001100,Methotrexate 22.5mg/5ml oral solution
12815011000001100,Methotrexate 22.5mg/5ml oral suspension
12800111000001100,Methotrexate 22.5mg/5ml oral solution
12799711000001100,Methotrexate 22.5mg/5ml oral suspension
30799911000001100,Methotrexate 2mg/ml oral solution sugar free
31065011000001100,Methotrexate 2mg/ml oral solution sugar free
30985211000001100,Methotrexate 2mg/ml oral solution sugar free
37450711000001100,Methotrexate 2mg/ml oral solution sugar free
30595111000001100,Methotrexate 2mg/ml oral solution sugar free
644711000001108,Maxtrex 2.5mg tablets
322011000001106,Maxtrex 10mg tablets
34871011000001100,Jylamvo 2mg/ml oral solution
41791911000001107,VMP subsequent to 326875008
41792011000001100,VMP subsequent to 326874007
